user_id,dependents,income_annum,loan_amount,loan_term,cibil_score,self_employed,education,loan_status
1966,0,9900000,22300000,20,613,0.0,0.0,1.0
1967,4,2900000,8300000,10,318,1.0,1.0,0.0
1968,3,6000000,18700000,18,783,1.0,0.0,1.0
1969,2,1700000,5300000,20,761,0.0,0.0,1.0
1970,4,5300000,12000000,10,329,1.0,1.0,0.0
1971,5,7500000,15000000,14,661,1.0,0.0,1.0
1972,4,400000,900000,18,339,0.0,0.0,0.0
1973,1,8300000,17700000,10,673,1.0,1.0,1.0
1974,3,4500000,16900000,18,748,0.0,1.0,1.0
1975,3,4600000,10000000,4,702,0.0,1.0,1.0
1976,4,4700000,10300000,12,710,0.0,0.0,1.0
1977,0,900000,3500000,6,331,1.0,1.0,0.0
1978,1,2400000,7600000,12,372,0.0,0.0,0.0
1979,0,3900000,9600000,10,783,1.0,0.0,1.0
1980,0,8300000,31400000,18,558,0.0,1.0,1.0
1981,4,4700000,13000000,6,552,1.0,1.0,1.0
1982,4,3900000,10600000,20,544,0.0,0.0,0.0
1983,2,400000,1000000,6,425,0.0,0.0,0.0
1984,2,1700000,5100000,18,321,1.0,0.0,0.0
1985,2,6100000,15500000,8,758,1.0,1.0,1.0
1986,5,7300000,19600000,10,373,1.0,1.0,0.0
1987,3,300000,500000,6,876,1.0,0.0,1.0
1988,2,4300000,14500000,10,594,0.0,0.0,1.0
1989,3,7000000,18400000,18,837,0.0,0.0,1.0
1990,0,4900000,16500000,4,600,1.0,0.0,1.0
1991,4,6200000,12400000,20,547,0.0,1.0,0.0
1992,1,4100000,15800000,12,431,0.0,0.0,0.0
1993,0,7300000,22600000,12,851,1.0,0.0,1.0
1994,4,9200000,28100000,12,760,1.0,0.0,1.0
1995,0,800000,2400000,2,716,0.0,0.0,1.0
1996,4,2900000,11200000,10,744,0.0,0.0,1.0
1997,3,8100000,21600000,4,740,0.0,0.0,1.0
1998,0,9300000,20300000,14,759,0.0,1.0,1.0
1999,4,9200000,29400000,14,517,1.0,1.0,0.0
2000,3,3100000,6300000,18,895,1.0,0.0,1.0
2001,3,7000000,15400000,20,315,1.0,0.0,0.0
2002,4,3900000,8800000,14,527,0.0,0.0,0.0
2003,3,5500000,19800000,14,853,0.0,1.0,1.0
2004,0,6600000,13700000,20,747,0.0,1.0,1.0
2005,2,9900000,31600000,16,892,0.0,0.0,1.0
2006,4,6600000,20500000,8,856,1.0,1.0,1.0
2007,3,8600000,23600000,4,324,0.0,1.0,0.0
2008,5,7900000,28600000,12,812,0.0,1.0,1.0
2009,5,6800000,22600000,2,804,1.0,1.0,1.0
2010,4,700000,1800000,8,874,0.0,1.0,1.0
2011,2,3800000,10000000,12,516,1.0,0.0,0.0
2012,5,6900000,18300000,4,402,1.0,1.0,0.0
2013,1,3700000,12400000,12,330,1.0,1.0,0.0
2014,1,7900000,24000000,12,867,0.0,1.0,1.0
2015,4,8800000,34200000,16,844,1.0,1.0,1.0
2016,5,3300000,7800000,8,310,1.0,0.0,0.0
2017,4,5800000,14200000,20,535,0.0,0.0,0.0
2018,1,7400000,29500000,16,323,1.0,1.0,0.0
2019,1,8200000,25600000,4,686,0.0,1.0,1.0
2020,0,3300000,9600000,8,465,1.0,0.0,0.0
2021,4,5300000,10700000,12,547,1.0,1.0,0.0
2022,1,5700000,19100000,12,649,0.0,0.0,1.0
2023,2,9000000,31000000,14,670,0.0,0.0,1.0
2024,3,5900000,14400000,10,408,0.0,1.0,0.0
2025,2,5400000,11900000,6,303,0.0,0.0,0.0
2026,0,9800000,34800000,14,497,0.0,1.0,0.0
2027,4,9800000,34100000,14,740,1.0,1.0,1.0
2028,4,3800000,8200000,4,309,1.0,0.0,0.0
2029,0,9500000,24400000,14,769,0.0,0.0,1.0
2030,3,2500000,7100000,6,420,1.0,1.0,0.0
2031,1,1900000,6000000,20,540,0.0,1.0,0.0
2032,5,4400000,10600000,20,806,1.0,1.0,1.0
2033,4,1400000,2900000,6,723,1.0,1.0,1.0
2034,5,3200000,11800000,16,565,1.0,0.0,1.0
2035,1,3100000,9200000,16,374,1.0,1.0,0.0
2036,4,4500000,9900000,10,509,0.0,1.0,0.0
2037,3,9300000,23500000,16,728,1.0,0.0,1.0
2038,2,6900000,18200000,20,396,0.0,1.0,0.0
2039,0,3900000,8600000,2,667,1.0,0.0,1.0
2040,5,3200000,7400000,12,583,0.0,0.0,1.0
2041,1,5600000,21100000,10,459,1.0,0.0,0.0
2042,4,3700000,11900000,18,635,1.0,0.0,1.0
2043,3,8400000,27200000,12,604,0.0,0.0,1.0
2044,0,4200000,8900000,14,796,1.0,0.0,1.0
2045,4,3800000,8500000,10,416,0.0,1.0,0.0
2046,3,3200000,8200000,8,311,0.0,1.0,0.0
2047,1,9700000,33900000,10,833,0.0,1.0,1.0
2048,1,4300000,9400000,6,543,1.0,0.0,0.0
2049,5,8100000,20300000,18,751,1.0,1.0,1.0
2050,5,9400000,23200000,14,885,1.0,0.0,1.0
2051,4,8100000,19400000,6,346,1.0,0.0,0.0
2052,4,6500000,14500000,4,588,0.0,1.0,1.0
2053,2,9400000,23100000,4,488,0.0,1.0,0.0
2054,1,2600000,6600000,20,765,1.0,0.0,1.0
2055,3,8000000,25600000,6,337,1.0,0.0,0.0
2056,1,4700000,9300000,8,515,0.0,1.0,0.0
2057,2,7600000,22300000,12,555,1.0,1.0,1.0
2058,1,6800000,27200000,2,702,1.0,1.0,1.0
2059,2,6600000,17000000,2,457,1.0,0.0,0.0
2060,2,8200000,27200000,10,425,0.0,1.0,0.0
2061,1,4400000,12300000,6,583,1.0,1.0,1.0
2062,1,8300000,29200000,6,877,0.0,0.0,1.0
2063,0,9200000,36500000,14,522,0.0,1.0,0.0
2064,5,2700000,8700000,20,687,1.0,0.0,1.0
2065,0,6100000,23600000,20,856,0.0,1.0,1.0
2066,4,9100000,33000000,8,543,1.0,0.0,0.0
2067,5,7600000,15400000,14,576,1.0,0.0,1.0
2068,2,7200000,17000000,10,856,0.0,0.0,1.0
2069,0,2600000,8200000,8,722,1.0,1.0,1.0
2070,4,6500000,20200000,12,653,1.0,1.0,1.0
2071,5,8900000,35500000,16,480,0.0,1.0,0.0
2072,2,5400000,14300000,14,477,1.0,1.0,0.0
2073,0,300000,500000,2,885,0.0,1.0,1.0
2074,0,8400000,19600000,18,530,0.0,0.0,0.0
2075,3,8300000,17200000,8,870,0.0,1.0,1.0
2076,4,1700000,5600000,8,395,0.0,0.0,0.0
2077,2,1500000,4200000,16,771,0.0,0.0,1.0
2078,1,200000,500000,2,579,1.0,0.0,1.0
2079,1,1000000,3700000,14,798,1.0,1.0,1.0
2080,3,8800000,25100000,8,473,1.0,0.0,0.0
2081,0,1000000,3200000,8,304,1.0,1.0,0.0
2082,0,8600000,23000000,14,678,1.0,0.0,1.0
2083,5,2400000,8900000,2,745,1.0,1.0,1.0
2084,1,2400000,8900000,8,835,0.0,1.0,1.0
2085,5,6000000,12100000,20,848,1.0,0.0,1.0
2086,5,7600000,16300000,18,872,0.0,0.0,1.0
2087,3,8000000,20100000,10,608,0.0,0.0,1.0
2088,0,5400000,19500000,16,758,1.0,1.0,1.0
2089,0,1400000,3700000,4,841,1.0,0.0,1.0
2090,0,800000,2600000,2,618,1.0,0.0,1.0
2091,4,300000,1100000,4,457,1.0,1.0,1.0
2092,0,4100000,14400000,4,844,0.0,1.0,1.0
2093,2,1500000,3800000,4,776,0.0,0.0,1.0
2094,1,4600000,13900000,8,520,0.0,0.0,0.0
2095,1,3300000,7500000,12,648,1.0,1.0,1.0
2096,4,7900000,31400000,10,654,1.0,0.0,1.0
2097,0,8100000,26500000,20,342,0.0,0.0,0.0
2098,5,900000,2800000,16,808,0.0,0.0,1.0
2099,1,4900000,15200000,10,429,1.0,1.0,0.0
2100,3,6100000,18100000,14,538,1.0,1.0,0.0
2101,3,4500000,16400000,6,533,0.0,0.0,0.0
2102,2,2900000,7300000,8,394,1.0,1.0,0.0
2103,1,7900000,29300000,2,771,0.0,0.0,1.0
2104,5,4100000,10100000,4,792,1.0,1.0,1.0
2105,5,7700000,15500000,8,407,1.0,0.0,0.0
2106,0,5600000,19300000,18,544,0.0,0.0,0.0
2107,5,9000000,18000000,18,509,0.0,1.0,0.0
2108,4,6400000,18400000,16,320,1.0,0.0,0.0
2109,4,6900000,14700000,2,496,0.0,1.0,0.0
2110,3,9100000,27400000,18,652,0.0,0.0,1.0
2111,2,1100000,3700000,2,806,1.0,1.0,1.0
2112,4,1700000,4500000,12,821,0.0,0.0,1.0
2113,5,9200000,28800000,20,618,1.0,1.0,1.0
2114,2,8300000,20600000,12,729,1.0,0.0,1.0
2115,5,5000000,10600000,6,839,1.0,0.0,1.0
2116,3,2200000,6400000,2,318,0.0,1.0,0.0
2117,2,4500000,9600000,16,404,0.0,1.0,0.0
2118,5,4100000,9000000,6,581,1.0,0.0,1.0
2119,1,2800000,6800000,18,596,0.0,0.0,1.0
2120,1,6600000,20700000,4,415,0.0,0.0,1.0
2121,3,3200000,7200000,6,728,1.0,0.0,1.0
2122,0,6300000,13300000,2,666,0.0,0.0,1.0
2123,2,4700000,17700000,14,675,0.0,1.0,1.0
2124,0,4100000,15400000,16,304,0.0,1.0,0.0
2125,5,7100000,15500000,4,474,1.0,1.0,0.0
2126,4,4900000,10200000,18,370,1.0,1.0,0.0
2127,4,5600000,20300000,20,596,0.0,1.0,1.0
2128,4,3400000,8300000,2,567,0.0,1.0,1.0
2129,3,4500000,16100000,16,671,0.0,0.0,1.0
2130,2,300000,800000,18,819,0.0,1.0,1.0
2131,5,7600000,23000000,10,829,1.0,0.0,1.0
2132,5,500000,1200000,12,454,0.0,1.0,0.0
2133,0,5900000,15200000,16,399,1.0,1.0,0.0
2134,0,7100000,20700000,10,784,0.0,1.0,1.0
2135,2,8500000,26900000,6,538,1.0,0.0,0.0
2136,0,6400000,16900000,16,759,1.0,1.0,1.0
2137,2,7100000,21400000,12,699,0.0,1.0,1.0
2138,5,1800000,5400000,14,347,0.0,0.0,0.0
2139,3,6600000,25200000,20,598,1.0,0.0,1.0
2140,4,8800000,27100000,2,406,1.0,1.0,1.0
2141,2,4800000,15800000,20,860,0.0,0.0,1.0
2142,5,4400000,16500000,10,806,1.0,1.0,1.0
2143,0,2000000,6900000,2,448,0.0,0.0,1.0
2144,2,6800000,22600000,20,393,0.0,1.0,0.0
2145,5,6600000,16000000,12,811,1.0,0.0,1.0
2146,2,3300000,7900000,20,829,0.0,1.0,1.0
2147,3,7400000,23400000,16,700,0.0,0.0,1.0
2148,0,4500000,12400000,18,719,1.0,0.0,1.0
2149,1,9500000,30500000,12,430,1.0,0.0,0.0
2150,1,800000,3000000,4,338,0.0,1.0,1.0
2151,2,4000000,13000000,4,695,0.0,1.0,1.0
2152,2,7000000,25700000,18,374,0.0,0.0,0.0
2153,3,3500000,8500000,18,609,0.0,1.0,1.0
2154,3,9700000,36000000,6,631,1.0,1.0,1.0
2155,0,3400000,10800000,6,439,0.0,0.0,0.0
2156,1,4600000,13500000,20,837,1.0,1.0,1.0
2157,4,3800000,10400000,10,833,0.0,1.0,1.0
2158,4,4200000,9600000,20,863,1.0,0.0,1.0
2159,2,2500000,8700000,4,684,0.0,1.0,1.0
2160,0,7000000,24600000,6,542,1.0,0.0,0.0
2161,1,5300000,11500000,8,753,0.0,0.0,1.0
2162,0,6400000,14200000,2,512,0.0,0.0,0.0
2163,3,3400000,8100000,12,385,0.0,0.0,0.0
2164,4,6700000,18800000,2,749,0.0,0.0,1.0
2165,1,4600000,10100000,4,618,1.0,0.0,1.0
2166,4,900000,2500000,4,583,1.0,1.0,1.0
2167,0,5100000,19900000,18,655,0.0,1.0,1.0
2168,0,7000000,20900000,20,380,1.0,0.0,0.0
2169,3,4100000,14700000,6,679,1.0,1.0,1.0
2170,2,4600000,14800000,6,410,0.0,1.0,0.0
2171,2,3600000,11500000,8,590,1.0,1.0,1.0
2172,5,5900000,13800000,14,397,0.0,1.0,0.0
2173,2,600000,2100000,16,425,0.0,1.0,0.0
2174,0,4900000,16400000,2,383,0.0,1.0,1.0
2175,5,6400000,23900000,6,406,1.0,1.0,0.0
2176,2,7000000,19800000,10,563,0.0,1.0,1.0
2177,3,6700000,13400000,14,782,1.0,1.0,1.0
2178,1,800000,2200000,4,852,1.0,0.0,1.0
2179,5,7600000,27800000,2,753,0.0,0.0,1.0
2180,5,3200000,7600000,4,489,1.0,1.0,0.0
2181,2,4900000,13800000,2,586,1.0,0.0,1.0
2182,3,7200000,20800000,16,560,0.0,0.0,1.0
2183,3,5600000,20600000,6,487,0.0,1.0,0.0
2184,4,7300000,18300000,8,434,1.0,1.0,0.0
2185,4,3300000,7000000,20,504,0.0,0.0,0.0
2186,2,9200000,25300000,4,827,1.0,1.0,1.0
2187,3,8100000,23300000,20,657,1.0,0.0,1.0
2188,5,6600000,21400000,10,447,0.0,1.0,0.0
2189,0,4200000,13600000,4,834,1.0,1.0,1.0
2190,2,5800000,21700000,8,354,0.0,1.0,0.0
2191,2,5600000,21000000,18,883,1.0,1.0,1.0
2192,0,3600000,9900000,12,641,1.0,0.0,1.0
2193,1,7700000,16900000,6,621,1.0,1.0,1.0
2194,0,7800000,23300000,10,587,1.0,1.0,1.0
2195,3,5700000,15400000,16,424,0.0,0.0,0.0
2196,5,6300000,20500000,14,515,0.0,1.0,0.0
2197,5,2300000,4700000,18,592,1.0,0.0,1.0
2198,4,9600000,19900000,6,319,1.0,1.0,0.0
2199,1,1000000,3900000,16,360,1.0,0.0,0.0
2200,5,7200000,27100000,12,535,1.0,1.0,0.0
2201,2,3800000,11400000,16,666,1.0,0.0,1.0
2202,4,9300000,24600000,16,419,1.0,0.0,0.0
2203,2,7200000,21900000,12,640,1.0,0.0,1.0
2204,0,7600000,19700000,12,545,0.0,1.0,0.0
2205,4,4500000,15300000,10,843,0.0,1.0,1.0
2206,1,9900000,30900000,20,559,1.0,0.0,1.0
2207,0,700000,2000000,18,650,1.0,0.0,1.0
2208,0,3500000,12300000,16,479,0.0,1.0,0.0
2209,1,300000,1000000,14,324,1.0,1.0,0.0
2210,5,5400000,16700000,2,354,1.0,0.0,1.0
2211,4,2800000,8400000,10,521,1.0,0.0,0.0
2212,5,4900000,15900000,8,505,1.0,0.0,0.0
2213,4,600000,1700000,12,436,0.0,0.0,0.0
2214,0,3000000,8100000,6,683,0.0,1.0,1.0
2215,0,1800000,5800000,18,348,0.0,1.0,0.0
2216,4,5100000,15700000,6,867,1.0,1.0,1.0
2217,5,1400000,4100000,14,880,0.0,1.0,1.0
2218,2,6700000,25500000,10,673,1.0,1.0,1.0
2219,3,4300000,12600000,18,482,0.0,0.0,0.0
2220,3,7800000,19600000,4,767,1.0,1.0,1.0
2221,3,5400000,15800000,18,760,0.0,0.0,1.0
2222,0,500000,1900000,2,857,0.0,0.0,1.0
2223,1,8600000,26700000,10,735,0.0,1.0,1.0
2224,3,2500000,9300000,4,810,0.0,1.0,1.0
2225,4,3000000,7200000,2,680,0.0,0.0,1.0
2226,5,7000000,26900000,4,889,1.0,0.0,1.0
2227,1,400000,1500000,16,688,1.0,0.0,1.0
2228,5,5200000,13700000,16,531,0.0,0.0,0.0
2229,3,3300000,11100000,2,660,0.0,1.0,1.0
2230,1,2400000,8800000,18,414,1.0,0.0,0.0
2231,4,5800000,15800000,14,528,1.0,1.0,0.0
2232,4,9400000,20000000,12,817,1.0,0.0,1.0
2233,2,6100000,15300000,2,799,0.0,0.0,1.0
2234,1,7500000,21400000,20,655,1.0,1.0,1.0
2235,2,4100000,16200000,6,546,0.0,0.0,0.0
2236,3,8500000,30800000,14,745,0.0,0.0,1.0
2237,0,4300000,16900000,8,884,0.0,1.0,1.0
2238,5,9300000,22000000,4,822,0.0,0.0,1.0
2239,4,6000000,18700000,2,623,0.0,0.0,1.0
2240,1,5300000,18900000,16,361,1.0,0.0,0.0
2241,5,7400000,16200000,2,778,1.0,0.0,1.0
2242,1,1100000,3800000,8,779,1.0,0.0,1.0
2243,1,6600000,20700000,4,594,1.0,1.0,1.0
2244,3,8200000,28300000,2,530,0.0,1.0,1.0
2245,3,3300000,9300000,12,324,0.0,0.0,0.0
2246,4,2500000,9000000,10,394,1.0,1.0,0.0
2247,3,3300000,10400000,12,816,1.0,1.0,1.0
2248,5,1000000,2300000,16,423,0.0,0.0,0.0
2249,5,6200000,12800000,2,539,1.0,1.0,0.0
2250,1,7000000,21000000,20,554,0.0,1.0,1.0
2251,2,7000000,19000000,6,523,1.0,1.0,0.0
2252,1,5300000,12000000,10,852,1.0,0.0,1.0
2253,0,1800000,3700000,2,505,1.0,0.0,0.0
2254,0,2300000,7900000,10,430,1.0,1.0,0.0
2255,2,4000000,9200000,16,784,0.0,1.0,1.0
2256,1,8900000,24000000,6,380,0.0,0.0,0.0
2257,3,8000000,18600000,20,565,0.0,1.0,1.0
2258,4,7900000,26900000,14,446,1.0,1.0,0.0
2259,5,6700000,20200000,8,406,1.0,1.0,0.0
2260,4,2400000,6000000,6,712,0.0,0.0,1.0
2261,4,8600000,22600000,14,729,0.0,0.0,1.0
2262,1,5300000,14600000,20,508,1.0,0.0,0.0
2263,0,7400000,24900000,20,648,0.0,1.0,1.0
2264,0,8700000,18700000,10,346,1.0,0.0,0.0
2265,5,8200000,18500000,4,394,0.0,1.0,0.0
2266,0,3700000,9700000,12,501,1.0,0.0,0.0
2267,5,9200000,36300000,2,655,1.0,0.0,1.0
2268,4,6100000,20900000,4,662,0.0,0.0,1.0
2269,2,8800000,30800000,20,820,1.0,1.0,1.0
2270,5,9200000,18900000,10,521,0.0,0.0,0.0
2271,3,7200000,27900000,12,473,0.0,1.0,0.0
2272,1,600000,1200000,10,561,0.0,1.0,1.0
2273,5,8000000,23100000,20,461,0.0,1.0,0.0
2274,4,6900000,13800000,16,715,1.0,1.0,1.0
2275,0,4300000,15600000,18,440,1.0,0.0,0.0
2276,3,8500000,24900000,18,749,1.0,0.0,1.0
2277,4,8600000,17400000,2,787,0.0,0.0,1.0
2278,3,6300000,13900000,18,748,0.0,1.0,1.0
2279,3,5800000,13600000,12,321,1.0,0.0,0.0
2280,3,1000000,2300000,10,303,1.0,1.0,0.0
2281,0,1700000,5400000,8,682,1.0,0.0,1.0
2282,2,3200000,8600000,18,638,0.0,0.0,1.0
2283,0,7500000,16600000,14,440,1.0,1.0,0.0
2284,1,2000000,6600000,10,873,1.0,0.0,1.0
2285,3,9100000,19700000,20,437,0.0,0.0,0.0
2286,4,8400000,19700000,8,796,1.0,1.0,1.0
2287,4,7100000,27200000,16,824,0.0,1.0,1.0
2288,2,200000,800000,6,338,0.0,0.0,0.0
2289,0,5000000,14900000,12,575,1.0,0.0,1.0
2290,0,4500000,16900000,8,773,1.0,0.0,1.0
2291,2,5100000,19700000,2,733,1.0,0.0,1.0
2292,3,4100000,10600000,14,475,1.0,1.0,0.0
2293,1,7200000,15000000,10,677,0.0,0.0,1.0
2294,3,7800000,17700000,6,403,0.0,0.0,0.0
2295,3,7500000,25300000,12,767,1.0,1.0,1.0
2296,3,6400000,21000000,2,813,1.0,1.0,1.0
2297,4,7000000,25700000,20,597,0.0,1.0,1.0
2298,4,9000000,31100000,8,896,1.0,0.0,1.0
2299,2,4400000,13900000,6,810,1.0,0.0,1.0
2300,2,900000,2000000,14,337,0.0,0.0,0.0
2301,1,9800000,26900000,18,792,0.0,1.0,1.0
2302,4,600000,1600000,6,784,0.0,0.0,1.0
2303,5,9700000,30100000,12,434,1.0,1.0,0.0
2304,2,8400000,32600000,10,384,1.0,1.0,0.0
2305,1,8300000,24900000,10,642,0.0,1.0,1.0
2306,4,7900000,29900000,8,314,0.0,1.0,0.0
2307,1,8600000,25900000,2,606,0.0,0.0,1.0
2308,5,6700000,17600000,14,843,1.0,0.0,1.0
2309,0,2700000,7400000,10,778,0.0,1.0,1.0
2310,0,6600000,25600000,8,718,0.0,0.0,1.0
2311,1,7100000,20800000,20,437,1.0,1.0,0.0
2312,5,300000,700000,10,586,1.0,1.0,1.0
2313,2,2200000,7000000,6,777,0.0,1.0,1.0
2314,1,8700000,31700000,12,525,1.0,1.0,0.0
2315,4,7200000,23100000,12,632,0.0,1.0,1.0
2316,0,2000000,4800000,20,337,0.0,0.0,0.0
2317,4,8600000,27900000,8,458,1.0,1.0,0.0
2318,2,2300000,5400000,8,364,1.0,1.0,0.0
2319,2,9600000,29800000,16,499,1.0,0.0,0.0
2320,2,1900000,6500000,16,887,1.0,1.0,1.0
2321,1,2100000,6300000,16,882,0.0,1.0,1.0
2322,1,3900000,8700000,8,817,1.0,0.0,1.0
2323,5,200000,300000,10,704,1.0,0.0,1.0
2324,1,1900000,4500000,12,742,1.0,0.0,1.0
2325,0,3200000,11600000,4,393,1.0,0.0,1.0
2326,0,1100000,4300000,18,828,0.0,0.0,1.0
2327,5,8000000,21500000,12,779,1.0,1.0,1.0
2328,4,6100000,21700000,6,860,1.0,1.0,1.0
2329,5,3200000,10600000,2,432,0.0,1.0,1.0
2330,4,9000000,30400000,20,532,1.0,1.0,0.0
2331,0,1200000,3200000,2,678,1.0,0.0,1.0
2332,3,7900000,27000000,6,601,0.0,1.0,1.0
2333,3,7700000,23100000,8,807,1.0,1.0,1.0
2334,2,4400000,16500000,16,879,0.0,0.0,1.0
2335,1,3100000,11200000,18,665,0.0,0.0,1.0
2336,5,2600000,9300000,16,697,1.0,0.0,1.0
2337,4,5500000,21700000,14,867,0.0,1.0,1.0
2338,1,5700000,15500000,8,544,0.0,1.0,0.0
2339,5,6100000,20700000,20,482,0.0,1.0,0.0
2340,2,8200000,22500000,18,857,0.0,1.0,1.0
2341,1,6000000,21200000,12,549,0.0,1.0,0.0
2342,1,8000000,30600000,10,720,1.0,1.0,1.0
2343,4,2000000,4800000,8,302,0.0,0.0,0.0
2344,5,1300000,2900000,12,669,1.0,1.0,1.0
2345,1,7000000,27100000,6,591,0.0,1.0,1.0
2346,3,4100000,15300000,6,440,0.0,1.0,0.0
2347,3,8000000,26200000,16,890,0.0,1.0,1.0
2348,4,8100000,28000000,8,663,0.0,0.0,1.0
2349,4,9500000,22600000,14,433,1.0,1.0,0.0
2350,0,9200000,22500000,10,317,0.0,1.0,0.0
2351,2,3900000,14700000,16,360,0.0,1.0,0.0
2352,1,9100000,26200000,8,727,0.0,1.0,1.0
2353,3,3000000,8300000,4,685,1.0,1.0,1.0
2354,4,2000000,4300000,8,373,0.0,1.0,0.0
2355,5,6300000,14600000,8,469,0.0,1.0,0.0
2356,3,4100000,10900000,8,548,1.0,0.0,0.0
2357,0,9800000,29400000,20,618,0.0,0.0,1.0
2358,2,5200000,15400000,8,658,0.0,1.0,1.0
2359,3,7600000,28700000,18,781,0.0,1.0,1.0
2360,3,9200000,35500000,2,715,0.0,0.0,1.0
2361,5,2200000,8100000,4,409,0.0,0.0,0.0
2362,2,8300000,20600000,10,504,1.0,0.0,0.0
2363,3,6100000,21600000,16,428,1.0,1.0,0.0
2364,2,4500000,16600000,20,704,0.0,1.0,1.0
2365,3,6600000,18800000,12,834,0.0,0.0,1.0
2366,4,8900000,34900000,14,694,0.0,0.0,1.0
2367,4,3900000,13300000,20,453,1.0,1.0,0.0
2368,3,8900000,35400000,14,404,1.0,1.0,0.0
2369,5,6400000,22300000,12,776,0.0,0.0,1.0
2370,1,9500000,28700000,16,526,1.0,0.0,0.0
2371,3,300000,1000000,8,641,1.0,1.0,1.0
2372,5,4100000,12300000,6,582,0.0,0.0,1.0
2373,2,8100000,20800000,18,778,0.0,1.0,1.0
2374,4,9900000,28400000,10,763,0.0,1.0,1.0
2375,0,4800000,19000000,12,650,0.0,0.0,1.0
2376,0,2900000,9700000,2,820,1.0,1.0,1.0
2377,1,3500000,13500000,12,824,1.0,0.0,1.0
2378,1,4900000,12600000,4,718,1.0,0.0,1.0
2379,2,5100000,13300000,14,313,1.0,0.0,0.0
2380,5,7300000,26200000,10,751,0.0,1.0,1.0
2381,0,200000,300000,18,520,1.0,1.0,0.0
2382,2,1400000,4700000,4,355,0.0,1.0,1.0
2383,3,8700000,33600000,14,314,1.0,1.0,0.0
2384,1,2800000,5900000,20,728,1.0,0.0,1.0
2385,3,9100000,30100000,14,564,1.0,1.0,1.0
2386,0,6800000,15300000,14,699,1.0,0.0,1.0
2387,0,5000000,17000000,6,624,1.0,0.0,1.0
2388,0,4400000,16800000,14,795,1.0,1.0,1.0
2389,5,8400000,18600000,20,703,1.0,0.0,1.0
2390,4,7800000,17300000,4,394,0.0,1.0,0.0
2391,4,4800000,9900000,14,779,1.0,1.0,1.0
2392,1,3200000,8800000,4,405,0.0,1.0,0.0
2393,5,2300000,6700000,16,612,1.0,1.0,1.0
2394,5,9200000,28100000,10,448,1.0,0.0,0.0
2395,2,4700000,13700000,6,506,1.0,0.0,0.0
2396,0,8000000,30400000,2,776,1.0,0.0,1.0
2397,1,2600000,8600000,6,730,1.0,1.0,1.0
2398,3,200000,800000,20,730,0.0,0.0,1.0
2399,5,7300000,17200000,2,345,0.0,1.0,0.0
2400,4,3300000,11800000,2,847,0.0,0.0,1.0
2401,4,8300000,23300000,20,398,0.0,0.0,0.0
2402,5,4100000,9600000,2,307,1.0,0.0,0.0
2403,1,7300000,23700000,16,852,0.0,0.0,1.0
2404,1,9300000,27500000,6,364,0.0,0.0,0.0
2405,2,4300000,15200000,12,552,1.0,1.0,1.0
2406,3,2600000,8100000,2,421,0.0,0.0,1.0
2407,5,2900000,9800000,12,588,0.0,1.0,1.0
2408,2,900000,3500000,6,763,1.0,1.0,1.0
2409,3,4900000,17500000,20,823,1.0,0.0,1.0
2410,0,7700000,24800000,10,642,0.0,1.0,1.0
2411,1,4700000,16800000,12,647,0.0,1.0,1.0
2412,5,3000000,8900000,20,886,0.0,0.0,1.0
2413,4,9700000,26200000,4,518,0.0,0.0,0.0
2414,0,6900000,26800000,20,515,1.0,1.0,0.0
2415,2,3800000,12400000,8,340,1.0,0.0,0.0
2416,3,600000,1700000,14,521,1.0,0.0,0.0
2417,2,1200000,2900000,12,330,1.0,0.0,0.0
2418,4,7800000,26800000,2,474,1.0,0.0,1.0
2419,0,9000000,35100000,6,898,0.0,0.0,1.0
2420,1,2800000,9100000,12,436,0.0,0.0,0.0
2421,1,7800000,21300000,10,326,0.0,0.0,0.0
2422,4,4700000,9500000,18,876,1.0,1.0,1.0
2423,2,4600000,17500000,20,597,0.0,1.0,1.0
2424,4,5100000,16100000,14,436,0.0,1.0,0.0
2425,3,6100000,22800000,18,640,1.0,0.0,1.0
2426,0,6000000,22900000,16,302,0.0,0.0,0.0
2427,2,8400000,23200000,16,476,0.0,0.0,0.0
2428,2,9300000,22000000,14,393,0.0,1.0,0.0
2429,0,4200000,10300000,10,506,0.0,1.0,0.0
2430,3,9600000,37800000,10,418,0.0,1.0,0.0
2431,3,5600000,13400000,6,865,0.0,1.0,1.0
2432,4,7800000,28600000,2,703,0.0,1.0,1.0
2433,2,4500000,12600000,2,568,1.0,1.0,1.0
2434,3,2400000,5900000,2,425,0.0,1.0,0.0
2435,0,3900000,11300000,12,305,0.0,0.0,0.0
2436,5,9600000,20600000,6,456,1.0,1.0,0.0
2437,4,900000,2600000,2,602,0.0,0.0,1.0
2438,3,1100000,3800000,20,814,1.0,1.0,1.0
2439,4,6400000,24900000,2,640,0.0,0.0,1.0
2440,2,4600000,15000000,4,817,0.0,1.0,1.0
2441,4,7600000,29800000,20,361,0.0,1.0,0.0
2442,5,6800000,20100000,14,839,0.0,0.0,1.0
2443,5,7100000,27000000,20,592,0.0,1.0,1.0
2444,4,6700000,24700000,6,498,1.0,0.0,0.0
2445,5,5800000,12400000,6,847,1.0,0.0,1.0
2446,0,8600000,29400000,16,643,1.0,1.0,1.0
2447,0,3500000,10600000,4,389,1.0,1.0,1.0
